# Searching for station nr 26730 in ghcnm.tavg.v3.qca v3.3.0.20170102
# VILNIUS                       (LITHUANIA)
# coordinates:  54.63N,   25.10E,     156.0m (prob:  173m)
# WMO station code: 26730 VILNIUS                       
# tavg [Celsius] daily mean temperature (adjusted) from GHCN-M v3.3.0.20170102
 1881  -10.0   -5.7   -3.8    1.5   11.6   16.3   16.8   14.6   11.5    2.6    0.8   -3.4
 1882   -0.4   -2.0    3.4    6.3   12.3   15.4   19.6   17.0   13.0    4.2   -1.3   -5.4
 1883   -6.3   -4.0   -4.9    3.3   10.3   16.8   17.3   15.3   12.8    6.7    2.7   -1.7
 1884   -1.6   -0.5    0.6    2.4   10.4   15.4   17.6   13.4   12.0    6.0   -2.2   -0.4
 1885   -7.1   -3.2   -1.2    5.6   10.5   16.1   19.5   10.1   10.5    6.8   -2.4   -3.8
 1886   -5.9   -8.7   -4.8    7.4   12.2   15.9   17.3   16.5   12.3    4.6    2.8   -1.7
 1887   -4.6   -4.3   -2.6    6.6   12.9   14.3   19.0   14.9   13.6    4.3    1.1   -2.7
 1888   -7.5   -5.7   -5.8    5.3   16.9   19.4   17.9   15.6    9.2    8.6    2.1   -5.0
 1889   -8.4   -8.4   -7.1    4.9   10.8   15.3   16.4   15.9   12.5    5.8   -0.9   -5.2
 1890   -2.8   -5.8    1.0    8.8   15.1   14.9   18.2   19.3   11.6    4.3   -0.1  -10.4
 1891   -8.0   -4.4   -0.1    4.2   13.9   15.1   19.4   15.1   12.1    7.5   -2.2   -1.5
 1892 -999.9   -5.4   -3.0    4.4   11.9   15.3   15.6   17.0   13.5    5.4   -1.0   -6.6
 1893  -15.8   -7.9   -2.1    1.9   10.7   16.0   18.0   15.6   11.1    8.2    0.0   -1.7
 1894   -6.7   -2.8    1.2    8.2   13.1   13.6   18.4   16.3    7.8    4.1    0.5   -2.6
 1895   -4.9  -10.0   -3.2    5.0   14.4   17.0   17.9   16.0   11.4    6.6    1.2   -8.0
 1896   -6.6   -4.4    0.5    3.5   12.1   19.1   20.4   16.3   11.9    9.6   -2.8   -5.5
 1897   -8.4   -5.8   -0.3    7.9   16.8   17.6   19.2   18.0   11.8    5.3   -0.6   -3.6
 1898   -2.4   -4.4   -2.3    3.6   14.2   15.8   16.0   17.4   10.1    3.1    2.5   -0.3
 1899   -1.7   -4.2   -1.7    6.3   11.7   12.2   19.1   13.8   12.3    6.3    2.6   -7.8
 1900   -6.3   -4.2   -3.6    3.5   10.1   15.8   17.9   18.5   11.3    6.7    0.2   -2.4
 1901   -7.8   -7.2   -2.0    5.3   12.1   17.1   18.4   17.9   11.6    7.5   -0.9   -3.6
 1902   -1.7   -6.3   -1.5    1.6    9.4   14.9   14.7   13.7   10.1    3.6   -2.9   -9.1
 1903   -4.4   -1.1    3.2    6.3   12.2   17.2   16.7   14.5   13.0    3.8    0.5   -4.2
 1904   -6.1   -3.4   -3.2    5.0    8.7   13.4   14.9   14.6   10.4    6.1   -1.2   -2.9
 1905   -8.6   -3.3   -0.7    3.2   13.3   18.9 -999.9 -999.9   10.9    3.3    1.2   -3.8
 1906   -4.8   -4.5   -1.5    7.4   17.2   15.4   18.1   15.0    9.8    5.2    2.9   -6.4
 1907   -8.6   -6.6   -2.9    3.2   11.9   15.5   16.7   13.4   11.7   10.7   -1.5   -8.6
 1908   -4.2   -3.3   -2.4    3.9   11.0   15.0   17.6   15.1   10.5    5.0   -3.6   -5.6
 1909   -6.6   -9.7   -2.1    2.4    8.0   15.3   15.1   16.0   13.6    9.0   -2.3   -1.5
 1910   -3.4   -1.3    0.6    6.7   13.9   16.8   16.5   14.5   11.3    4.1   -0.9   -0.7
 1911   -4.0   -8.6   -1.1    4.9   13.7   13.7   15.7   17.6   12.1    6.5    1.2   -3.0
 1912  -11.9   -7.0    1.7    3.6    9.5   17.0   17.2   16.4    8.8    2.3   -0.7   -0.1
 1913   -6.5   -3.6    1.8    7.4   10.2   13.7   16.4   17.0   11.5    5.4    3.0   -1.7
 1914   -5.7   -1.0    0.5    6.4   12.2   16.3   20.0   15.1    9.7    3.7   -1.8   -0.1
 1915   -4.5   -3.6   -5.5    5.8   11.2   15.5   17.7 -999.9 -999.9 -999.9 -999.9 -999.9
 1916   -6.4   -5.7   -1.9    5.0   11.8   15.1   17.1   15.8   11.5    5.8    0.0   -4.0
 1917 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9   -5.6
 1918   -4.5   -4.8   -2.1   10.2   10.3   12.3   16.3   14.7   12.0    8.4    0.1   -4.4
 1919   -4.8   -4.8   -2.3    5.5   10.2   14.4   16.8   13.6   13.7    5.0   -6.2   -5.2
 1920   -6.5   -2.3    1.5   10.4   13.7   13.2 -999.9 -999.9 -999.9 -999.9 -999.9   -5.8
 1921   -2.7   -6.0    3.3    8.6   14.8   14.4   15.7   16.4    9.8    6.0   -4.5   -6.3
 1922   -9.3   -7.3   -1.7    4.4   11.1   14.4   16.9   14.5    9.5    2.5   -1.4   -3.2
 1923   -2.8   -9.4   -0.3    2.5   10.7   11.4   16.9   13.3   12.2    8.0    2.2   -4.9
 1924  -11.3   -7.7   -3.8    2.4   13.0   16.0   15.5   15.4   13.2    7.1    0.8   -3.3
 1925   -0.6    0.4   -1.7    6.8   14.6   12.8   18.1   14.8   10.0    4.2   -1.3   -4.1
 1926   -7.4   -4.7   -2.6    5.6   12.6   15.8   18.2   13.8   10.9    3.8    4.9   -5.3
 1927   -7.5   -6.2    0.8    4.0    8.2   14.8   19.6   17.0   12.1    5.8   -1.3   -9.0
 1928   -4.2   -5.8   -3.6    4.4   11.5   11.3   15.7   13.8   10.6    5.5    4.4   -5.3
 1929  -10.7  -17.1   -4.9   -0.3   14.2   12.9   16.1   16.8   11.0    8.5    2.5   -0.7
 1930   -2.4   -4.6   -0.3    7.2   12.1   16.1   16.1   15.5    9.5    7.1    1.9   -5.8
 1931   -6.4   -7.8   -5.6    2.4   15.2   14.1   17.7   15.5    9.0    4.5   -0.7   -2.8
 1932   -2.2  -10.3   -6.6    4.4   14.4   14.3   20.0   16.9   13.1    6.6    1.0   -0.7
 1933   -9.6   -5.5   -0.8    2.6   10.3   14.1   17.4   14.0   10.6    5.9   -1.4   -9.8
 1934   -4.7   -2.4    0.7    8.3   13.7   15.9   17.8   17.1   14.0    8.5    3.4   -5.3
 1935   -8.8   -3.3   -1.4    5.4    9.3   17.4   14.7   15.5   11.7    8.3    0.1   -1.8
 1936   -1.5   -8.6    1.0    5.7   13.7   17.7   20.2   15.4   10.1    3.3    1.1   -0.9
 1937  -10.0   -4.6   -0.5    6.5   17.7   17.2   16.5   17.8   13.9    8.4    1.4   -7.1
 1938   -3.7   -1.7    2.8    3.5 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9
 1939 -999.9   -0.4   -2.6    6.0   10.3   17.0   18.9   19.8   11.0    2.8    1.3   -5.5
 1940  -15.3 -999.9   -5.4    4.1   12.5   17.3   17.9 -999.9   10.6 -999.9    2.8 -999.9
 1941  -13.6   -6.2   -3.0    1.1    8.5   14.3   19.2   15.5    9.1    3.1   -4.8   -5.0
 1942  -15.8  -10.9  -10.0    3.8    9.7   12.9   15.4   17.3   13.1    7.4   -1.7   -2.4
 1943  -10.6   -1.1    0.7    6.6   10.4   15.6   14.8   16.0   12.4    7.5    0.4   -1.9
 1944   -1.7   -3.4   -2.1    2.8   10.6   14.1   18.7   17.6   11.9    7.0    0.8   -3.9
 1945   -8.2   -3.1   -1.8    5.0    9.9   13.7   17.4   16.5   11.0    4.8   -0.1   -5.6
 1946   -5.5   -5.7   -1.8    6.6   12.2   15.4   18.0   16.5   11.9    2.0   -2.2   -5.5
 1947   -9.5  -14.5   -3.4    5.4   12.5   16.8   17.2   15.4   13.2    4.0    0.3   -1.9
 1948   -3.5   -6.8   -1.3    7.8   14.2   16.2   16.5   16.2   11.8    5.3    0.1   -3.3
 1949   -2.8   -2.7   -2.1    6.0   14.0   14.7   16.4   14.7   13.4    6.8    2.9   -0.2
 1950  -12.7   -2.3   -0.2    8.9   12.6   15.2   15.6   15.2   12.2    5.5    0.8   -1.5
 1951   -6.5   -5.7   -3.6    6.9    9.7   16.1   16.6   18.5   12.7    3.4    1.5   -0.2
 1952   -2.2   -4.7   -9.8    7.9    9.1   13.8   17.1   16.6    9.7    5.1   -0.6   -3.7
 1953   -5.5   -7.8   -1.1    6.3   11.1   17.3   18.5   15.8   11.4    7.4   -0.9   -4.3
 1954  -11.0  -13.5   -0.3    2.9   14.1   17.7   16.9   16.1   12.9    6.2    0.2   -0.7
 1955   -5.0   -5.8   -4.0    1.6    9.2   13.8   18.1   18.3   13.9    7.7    0.6   -5.0
 1956   -5.3  -14.9   -3.6    2.5   10.9   18.4   15.7   13.9    9.8    5.7   -3.3   -2.7
 1957   -2.3   -0.3   -2.5    6.3   11.2   15.4   18.3   15.4   10.4    7.0    2.1   -3.7
 1958   -5.1   -4.3   -4.6    2.5   12.8   14.1   16.2   15.2   10.8    8.0    1.9   -2.8
 1959   -2.4   -2.9    1.3    6.0   10.9   16.5   20.1   17.5    9.2    4.8    0.4   -6.1
 1960   -6.5   -6.9   -4.3    5.0   12.3   16.3   17.7   15.8   10.1    5.7    1.7    1.5
 1961   -4.2   -0.9    1.8    6.6   11.5   16.9   16.4   14.8   11.6    7.8    1.9   -5.4
 1962   -2.1   -5.8   -5.9    7.5   10.0   13.4   15.0   14.8   10.6    6.5    2.4   -6.6
 1963  -13.1  -10.0   -6.9    4.3   16.1   15.1   19.3   18.7   13.1    6.5    2.5   -6.9
 1964   -5.2   -8.6   -6.3    3.3    7.8   14.6   14.4 -999.9    9.1    5.1    0.3   -2.7
 1965   -4.8   -7.9   -3.1    4.0    8.2   14.7   15.4   14.4   13.1    6.0   -3.5   -2.1
 1966   -7.8   -6.7   -0.3    5.8   13.8   16.8   18.0   15.9   10.5    7.8    0.2   -4.5
 1967  -10.1   -4.2    1.3    5.9   14.1   15.6   17.7   16.4   14.1    9.4    3.3   -5.4
 1968  -10.3   -5.4   -0.3    7.0   10.5   17.3   15.8   16.9   11.9    5.0   -0.3   -4.3
 1969  -11.3   -8.2   -5.1    4.6   12.1   14.8   17.1   15.9   11.2    6.0    3.0   -8.9
 1970   -8.9   -9.3   -1.9    4.9   12.5   16.4   16.9   16.2   11.1    5.3    1.6   -3.0
 1971   -4.3   -3.3   -3.8    5.1   14.3   15.2   17.4   18.2   10.2    6.2   -0.3    0.4
 1972  -11.0   -3.2   -0.5    5.3   13.0   17.6   20.0   17.3   10.9    4.2    2.2   -0.7
 1973   -5.3   -1.2    0.7    5.2   11.6   16.2   18.0   15.9    9.3    4.5   -0.5   -4.1
 1974   -4.6   -1.0    1.1    4.8    9.6   13.7   14.7   15.8   12.6    6.2    1.8    0.1
 1975   -0.3   -1.9    2.3    5.9   14.4   15.4   17.8   17.5   14.4    6.4   -0.8   -1.0
 1976   -7.1   -8.1   -3.4    5.0   10.5   12.8   16.9   14.7   11.0    2.2    2.3   -2.9
 1977   -6.2   -4.0    0.4    4.3   12.6   15.9   14.8   14.7    9.0    6.1    2.4   -4.3
 1978   -5.0   -7.9    0.8    5.0   10.1   13.9   15.3   15.1    9.2    5.7    4.7  -10.0
 1979   -9.0   -8.2   -0.9    4.4   13.2   18.2   13.2   16.4   11.4    4.0    0.4   -1.9
 1980   -8.7   -6.7   -5.2    5.1    7.5   15.6   16.0   14.6   11.0    6.6   -1.3   -2.7
 1981   -5.4   -3.6   -0.4    3.5   14.0   16.1   17.6   15.4   12.1    7.7    0.8   -4.8
 1982   -6.1   -5.3    0.3    4.7   12.1   13.5   17.2   16.8   12.5    6.7    3.2   -0.3
 1983    0.1   -5.2   -0.3    8.1   15.2   14.8   17.3   17.3   13.7    7.0    0.6   -2.5
 1984   -2.5   -5.0   -1.0    8.4   13.9   13.4   15.0   16.5   11.6    8.8    0.2   -3.0
 1985  -11.7  -13.3   -1.5    5.3   14.0   14.4   15.5   17.9   10.1    7.9   -0.6   -2.9
 1986   -4.1  -11.7   -0.1    6.4   13.4   16.5   17.3   16.1    8.8    6.3    3.2   -3.3
 1987  -15.7   -4.1   -5.4    4.0   11.3   14.9   16.1   14.4   10.6    6.4    1.7   -2.4
 1988   -3.6   -3.0   -1.2    4.9   14.5   17.0   18.9   15.4   12.2    5.6   -2.1   -3.7
 1989    1.0    1.8    3.0    7.6   13.1   15.9   17.7   15.8   12.7    7.3   -0.3   -2.2
 1990   -0.2    3.0    4.2    8.0   11.9   15.3   15.4   15.7    9.7    7.0    3.0   -1.9
 1991   -0.2   -0.4    1.1    6.4   10.3   14.5   18.0   17.7   12.9    6.6    2.4   -0.1
 1992   -1.0   -0.5    1.7    4.6   12.4   17.3   18.9   18.8   12.2    3.1    0.7   -0.7
 1993   -0.1   -0.5   -0.1    7.1   15.7   13.6   15.5   14.6    9.2    6.0   -0.7   -0.6
 1994   -0.5   -0.8   -0.5    7.9   10.9   13.6   20.3   17.3   13.5    5.2    0.7   -0.7
 1995   -0.4    0.9    1.6    6.9   11.6   17.7   18.0   17.1   12.0    7.9   -0.5   -0.9
 1996   -0.6   -0.1   -0.4    7.3   13.6   15.0   15.3   18.4    9.5    7.8    4.4   -0.8
 1997   -0.5   -1.0    0.2    3.6   11.4   15.8   17.9   18.8   11.3    5.0    1.6   -0.3
 1998   -0.8   -0.3   -0.7    8.1   12.9   16.9   16.3   14.4   11.8    6.0   -0.5   -0.4
 1999   -0.9   -0.3    1.4    9.1   10.3   19.5   20.4   16.5   13.8    6.7    0.2   -0.2
